experiment,fold_label,n_test,test_borda,oracle,cpsat_baseline,accuracy,inner_cv_score,fit_seconds,best_params
BagSVM-MW/log_power,2014,98,69.05552236206888,72.25364395703092,66.97501411605869,0.9183673469387755,0.6313980258134462,261.95814871788025,"{""C"": 15.557155469318793, ""gamma"": 0.017362149311489314, ""wpow"": 1.332942308628076, ""max_samples"": 0.8563272073984202}"
BagSVM-MW/log_power,2015,91,58.34037854320264,63.630977928940375,50.12686375847367,0.7472527472527473,0.6379248395688588,445.5517547130585,"{""C"": 67.03881913713477, ""gamma"": 0.019015646140053463, ""wpow"": 0.7236996246274313, ""max_samples"": 0.942884434318961}"
BagSVM-MW/log_power,2016,95,62.814134484582496,65.35782694025467,63.31501339214909,0.9157894736842105,0.6399263613436013,446.03382420539856,"{""C"": 20.265735647111697, ""gamma"": 0.07844195233927376, ""wpow"": 0.6707707379407283, ""max_samples"": 0.8539910868189495}"
BagSVM-MW/log_power,2017,92,58.42213371539826,68.14124961910427,51.88821575620379,0.782608695652174,0.636969860872999,267.0322377681732,"{""C"": 38.542135277073484, ""gamma"": 0.01864792185957527, ""wpow"": 1.1426582194806065, ""max_samples"": 0.7863831406535751}"
BagSVM-MW/log_power,2018,90,62.0037266155331,67.21773699163016,62.0037266155331,0.8777777777777778,0.6374744060491052,293.0022256374359,"{""C"": 19.1549681439704, ""gamma"": 0.015594834043457986, ""wpow"": 1.8300617609093295, ""max_samples"": 0.9331890362597354}"
BagSVM-MW/log_power,2019,89,60.53426185223153,64.36738675198414,58.85832127898245,0.7752808988764045,0.6411287072817288,389.1450674533844,"{""C"": 20.690550086963334, ""gamma"": 0.03290554063120769, ""wpow"": 1.674944303020169, ""max_samples"": 0.9164233270188975}"
BagSVM-MW/log_power,2020,94,58.3655202416044,62.91335568772955,55.89131998190203,0.851063829787234,0.6490493358152892,280.43491077423096,"{""C"": 25.786537569088427, ""gamma"": 0.017888627846336567, ""wpow"": 2.225167338260529, ""max_samples"": 0.920925141208328}"
BagSVM-MW/log_power,2021,91,56.076068313856815,66.10147650368233,55.33382015084676,0.8021978021978022,0.6412507316767789,356.0323214530945,"{""C"": 19.27071702673031, ""gamma"": 0.0280353656125038, ""wpow"": 1.8982496669410105, ""max_samples"": 0.8482937570746987}"
BagSVM-MW/log_power,2022,92,59.59903555585491,67.44317067624243,57.0531407633051,0.75,0.6446152064506517,386.55593371391296,"{""C"": 24.044982481280922, ""gamma"": 0.052676542363978694, ""wpow"": 1.6615257520940974, ""max_samples"": 0.9751474670155723}"
BagSVM-MW/log_power,2023,90,58.171153693587804,67.00652436876254,59.37027749123554,0.8,0.6408706147676888,322.80408549308777,"{""C"": 48.663280431769756, ""gamma"": 0.014004317896556494, ""wpow"": 0.9433382719242819, ""max_samples"": 0.9512140356816348}"
BagSVM-MW/log_power,2024,84,55.483029055863355,63.661677013140334,52.49840388449124,0.7619047619047619,0.638015743504852,340.43584084510803,"{""C"": 16.320364152424325, ""gamma"": 0.05274124597664807, ""wpow"": 1.348543752293036, ""max_samples"": 0.8923059303285044}"
BagSVM-MW/log_power,2025,77,44.9600906037912,57.33374672341028,43.865725701068335,0.7142857142857143,0.6435009857029341,322.2875792980194,"{""C"": 33.99043815543369, ""gamma"": 0.027372187483003796, ""wpow"": 1.7921462235221746, ""max_samples"": 0.9870374878726947}"
BagSVM-MW/std,2011,100,60.5798961985796,66.16057728753033,60.63946083959932,0.81,0.6338663960734804,267.94086170196533,"{""C"": 60.570441647458736, ""gamma"": 0.4523361788473834, ""wpow"": 2.3930096669328664, ""max_samples"": 0.7879259337101082}"
BagSVM-MW/std,2012,100,57.761773256945936,66.76423019743656,57.761773256945936,0.82,0.6395546763062723,372.00670742988586,"{""C"": 48.55769766064098, ""gamma"": 0.6416986907191723, ""wpow"": 1.0678951849916634, ""max_samples"": 0.9948288872340615}"
BagSVM-MW/std,2013,96,59.05866862640902,67.73596946331787,53.65464800803111,0.71875,0.6389841159479429,350.3530776500702,"{""C"": 2.334586407601624, ""gamma"": 1.382623217936987, ""wpow"": 0.8993475643167195, ""max_samples"": 0.8056937753654446}"
BagSVM-MW/std,2014,98,66.97501411605869,72.25364395703092,66.97501411605869,0.8877551020408163,0.6278543292109653,251.86486792564392,"{""C"": 1.5196920071174094, ""gamma"": 0.06244807044792383, ""wpow"": 0.7446308544441822, ""max_samples"": 0.972381112656127}"
